date,state,temp,hot_temp,maxtemp,mintemp,humidity,gust_speed_m_s,wind_speed_m_s,min_rainfall_mm,max_rainfall_mm
22-08-2024,Puducherry,32.08,38.86,38.29,28.17,84.9,12.2,6.01,3.2,21.13
23-08-2024,Andhra Pradesh,32.29,38.57,36.33,24.91,82.4,1.08,0.5,0,0
23-08-2024,Arunachal Pradesh,29.2,33.72,32.84,27.1,83.6,8.52,4.18,0.4,50.95
23-08-2024,Assam,27.58,33,32.97,25.27,94.3,5.3,2.65,9.63,67.37
23-08-2024,Bihar,29.46,36.24,34.76,23.95,75.9,11.12,5.85,0.95,3.3
23-08-2024,Chhattisgarh,34.54,36.42,35.79,33.99,75.7,3.05,2.07,0,0
23-08-2024,Goa,32.43,37.62,37.55,27.71,80.6,5.71,3.22,0,0
23-08-2024,Gujarat,32.55,38.52,37.46,26.11,52.8,2.31,1.31,0,0
23-08-2024,Haryana,27.7,34.88,33.1,22.52,71.7,10.96,5.74,1.95,4.25
23-08-2024,Himachal Pradesh,27.34,31.9,30.75,21.68,60.8,10.55,5.24,0,0
23-08-2024,Jharkhand,29.85,32.32,31.94,25.59,90,14.69,7.55,0,0
23-08-2024,Karnataka,33.98,38.93,38.39,31.21,78.4,0.95,0.5,8.62,22.45
23-08-2024,Kerala,33.35,38.5,36.42,31.34,70.9,4.7,3.42,0,0
23-08-2024,Madhya Pradesh,35.01,38.72,38.59,31.34,47.4,6.69,4.51,1.27,5.59
23-08-2024,Maharashtra,35.11,38.34,37.26,30.11,70.5,3.81,2.73,0,0
23-08-2024,Manipur,28.21,31.34,30.89,23.9,99,4.65,3.26,0,0
23-08-2024,Meghalaya,28.12,31.11,30.68,24.62,76.2,3.67,1.84,3.02,7.75
23-08-2024,Mizoram,33.4,38.52,38.29,30.44,78.5,5.13,3.26,11.43,62.18
23-08-2024,Nagaland,30.12,37.53,35.81,24.01,94.6,5.62,2.89,0.52,11.88
23-08-2024,Odisha,31.87,36.72,36.53,26.99,71.6,4.85,2.23,0.37,28.89
23-08-2024,Punjab,23.18,26.8,26.29,19.91,66.7,1.04,0.7,0,0
23-08-2024,Rajasthan,33.36,39.25,38.7,30.56,53.3,5.15,3.43,0,0
23-08-2024,Sikkim,28.84,33.27,33.1,22.75,73.3,2.39,1.73,0,0
23-08-2024,Tamil Nadu,33.78,40.57,38.68,32.29,87,7.89,3.8,1.82,14.79
23-08-2024,Telangana,29.6,33.71,33.69,23.22,72.5,8.78,4.04,7.46,24.32
23-08-2024,Tripura,27.94,34.66,32.8,22.82,98.2,3.58,2.32,0,0
23-08-2024,Uttar Pradesh,35.11,40.29,38.28,33.48,75.3,8.4,4.57,0,0
23-08-2024,Uttarakhand,24.24,25.79,25.58,19.55,67.5,8.63,4.85,0,0
23-08-2024,West Bengal,32.32,37.95,36.84,28.62,81.3,0.71,0.5,0,0
23-08-2024,Andaman and Nicobar Islands,33.23,36.44,36.06,30.32,96.8,11.08,6.15,6.06,34.85
23-08-2024,Chandigarh,26.7,32.58,31.42,20.78,53.5,6.5,3.09,0,0
23-08-2024,Dadra and Nagar Haveli and Daman and Diu,34.46,39.22,38.56,29.64,82.8,3.09,1.98,0,0
23-08-2024,Delhi,26.37,31.66,31.27,21.67,68.3,7,3.84,0,0
23-08-2024,Jammu and Kashmir,28.22,31.07,30.67,25.47,80.6,4.03,2.71,0,0
23-08-2024,Ladakh,24.62,28.97,28.21,18.95,67.2,9.23,6.53,1.99,6.51
23-08-2024,Lakshadweep,32.93,37.48,36.74,29.67,88.4,10.15,4.91,7.14,31.81
23-08-2024,Puducherry,33.7,37.25,36.46,29.82,93,4.08,2.96,2.78,12.97
24-08-2024,Andhra Pradesh,33,39.47,38.2,30.47,81.4,10.14,5.79,0,0
24-08-2024,Arunachal Pradesh,32.28,35.48,35.23,29.35,88.4,5.24,2.98,5.55,26.67
24-08-2024,Assam,29.01,33.25,33.11,24.5,91,6.05,3.83,1.54,43.6
24-08-2024,Bihar,30.4,33.64,32.67,27.38,81.4,9.68,6.14,0,0
24-08-2024,Chhattisgarh,33.47,37.45,37.39,31.74,78,6.87,3.78,1.55,8.7
24-08-2024,Goa,32.23,36.44,35.29,27.74,77.8,5.31,3.32,1.59,38.33
24-08-2024,Gujarat,34.7,39.52,38.87,25.8,39.3,9.77,7.29,0,0
24-08-2024,Haryana,27.6,30.17,29.83,24.1,60.8,9.7,4.55,0,0
24-08-2024,Himachal Pradesh,28.72,34.91,34.73,25.98,73.7,4.48,2.18,0,0
24-08-2024,Jharkhand,31.03,35.7,34.69,30.21,78.9,3.19,1.95,0.28,2.37
24-08-2024,Karnataka,33.19,37.01,36.62,30.72,66,5.85,4.27,0,0
24-08-2024,Kerala,35.64,39.07,37.6,31.4,89.5,7.82,4.76,0,0
24-08-2024,Madhya Pradesh,33.69,38.4,37.04,28.65,52.2,6.86,4.4,0,0
24-08-2024,Maharashtra,33.75,35.43,34.68,30.3,72.5,4.57,2.61,0,0
24-08-2024,Manipur,27.61,30.44,29.47,24.77,91.3,7.83,3.85,0,0
24-08-2024,Meghalaya,29.33,35.49,34.23,26.35,100,1.16,0.81,0,0
24-08-2024,Mizoram,29.55,34.51,32.41,26.8,96.4,5.49,2.83,0,0
24-08-2024,Nagaland,29.09,33.45,32.75,25.29,85.3,3.3,2.51,4.38,13.09
24-08-2024,Odisha,35.12,39.63,38.19,30.56,72.3,7.77,4.02,0,0
24-08-2024,Punjab,26.85,31.35,30.53,23.28,64.8,10.1,7.7,0,0
24-08-2024,Rajasthan,36.06,40.77,40.74,33.29,41.1,7.89,5.84,0,0
24-08-2024,Sikkim,29.21,32.8,32.05,22.15,69.7,5.25,2.71,0,0
24-08-2024,Tamil Nadu,33.15,37.13,36.54,28.37,83.5,5.67,4.12,0,0
24-08-2024,Telangana,32.62,37.19,36.72,28.53,81.1,7.89,5.85,3.19,8.38
24-08-2024,Tripura,28.05,33.2,31.77,25.19,97.8,3.21,1.51,5.62,25.23
24-08-2024,Uttar Pradesh,33.84,36.68,35.75,30.74,70.6,6.11,3.82,0,0
24-08-2024,Uttarakhand,24.16,26.41,26.1,21.62,60.6,5.83,4,0,0
24-08-2024,West Bengal,34.08,37.63,37.43,30.48,81.3,5.5,2.97,2.3,7.4
24-08-2024,Andaman and Nicobar Islands,30.1,35.63,33.55,27.04,83.6,3.61,2.44,0.31,3.42
24-08-2024,Chandigarh,25.29,32.65,31.42,19.89,59.9,3.6,1.97,0,0
24-08-2024,Dadra and Nagar Haveli and Daman and Diu,32.43,37.31,36.74,28.61,84,9.53,6.38,7.42,19.12
24-08-2024,Delhi,25.88,30.11,28.83,20.24,55,4.54,2.66,0,0
24-08-2024,Jammu and Kashmir,22.98,29.23,28.52,18.99,72.9,0.68,0.5,0,0
24-08-2024,Ladakh,27.28,33.8,32.02,23.93,81,9.57,5.92,0,0
24-08-2024,Lakshadweep,32.14,35.56,35.56,26.62,83.7,8.42,4.89,2.54,22.41
24-08-2024,Puducherry,33.94,38.09,37.13,31.56,81.8,3.05,2.31,0,0
25-08-2024,Andhra Pradesh,34.68,38.85,37.75,31.26,75.8,7.17,3.63,0.21,9.1
25-08-2024,Arunachal Pradesh,29.8,34.43,32.72,22.95,81.6,3.16,1.84,0,0
25-08-2024,Assam,29.72,32.81,32.71,29.56,94.7,5.21,3.42,2.51,11.88
25-08-2024,Bihar,31.91,36.32,35.52,27.83,77.8,10.75,5.48,1.52,3.97
25-08-2024,Chhattisgarh,35.04,39.98,38.08,29.79,58.7,11.67,6.19,2.04,8.08
25-08-2024,Goa,28.9,34.26,33.83,25.11,87.5,1.05,0.5,0.96,4.82
25-08-2024,Gujarat,35.56,40.99,40.48,34.84,63,4.08,2.79,3.74,18.32
25-08-2024,Haryana,27.32,32.08,31.01,24.44,75.3,11.49,5.93,0,0
25-08-2024,Himachal Pradesh,27.75,31.79,31.4,24.48,60.6,5.05,2.59,0,0
25-08-2024,Jharkhand,35.46,38.86,38.71,29.89,76.9,1.17,0.59,0,0
25-08-2024,Karnataka,33.03,37.38,36.52,29.57,77.4,4.97,2.47,0,0
25-08-2024,Kerala,32.26,37.63,37.31,28.73,76.1,1.41,0.84,0,0
25-08-2024,Madhya Pradesh,36.29,40.82,40.67,31.27,54.4,2.36,1.13,0,0
25-08-2024,Maharashtra,34.81,39.77,38.79,33.65,89.4,6.45,4.21,0.33,1.52
25-08-2024,Manipur,32.31,34.83,33.92,28.11,89.5,3.82,2.92,0,0
25-08-2024,Meghalaya,27.18,31.6,31.15,23.85,98.6,7.88,4.83,0,0
25-08-2024,Mizoram,31.96,34.61,34.26,28.76,81.2,10.98,5.81,1.36,4.75
25-08-2024,Nagaland,28.76,35.22,33.75,25.02,100,8.08,5.5,0,0
25-08-2024,Odisha,32.25,39.3,38.55,27.65,81,8.53,3.99,8.84,72.47
25-08-2024,Punjab,24.86,29.67,28.37,24.23,57.1,7.62,4.79,0,0
25-08-2024,Rajasthan,34.53,38.9,37.64,31.84,35.3,2.65,1.35,0,0
25-08-2024,Sikkim,28.99,33.5,31.9,26.05,74.3,6.19,3.16,0,0
25-08-2024,Tamil Nadu,31.96,36.95,35.83,30.58,83.8,4.39,2.79,6.24,42.48
25-08-2024,Telangana,35.11,40.78,39.92,28.63,71.1,9.27,5.05,3.35,30.07
25-08-2024,Tripura,32.04,37.13,35.93,27.75,87.6,3.62,2.78,0.63,11.47
25-08-2024,Uttar Pradesh,33.32,37.58,36.46,32.61,75.1,14.56,7.42,2.93,12.45
25-08-2024,Uttarakhand,27.06,30.96,30.54,20.97,70.9,9.91,6.98,0,0
25-08-2024,West Bengal,30.99,33.38,32.84,28.42,70.8,8.2,4.2,0.19,18.22
25-08-2024,Andaman and Nicobar Islands,31.66,33.96,32.96,26.74,79.9,4.22,2.91,10.12,36.33
25-08-2024,Chandigarh,29.73,33.31,32.55,26.54,78.3,4.5,2.38,0,0
25-08-2024,Dadra and Nagar Haveli and Daman and Diu,33.78,39.36,38.68,30.78,93.2,10.08,5.97,0,0
25-08-2024,Delhi,27.61,32.59,31.74,22.52,79.4,2.51,1.38,0,0
25-08-2024,Jammu and Kashmir,32.36,36.55,35.84,30.05,59.1,9.51,5.87,0.27,6.19
25-08-2024,Ladakh,25.51,29.83,28.77,25.01,65.6,10,5.21,1.15,7
25-08-2024,Lakshadweep,36.25,41.72,39.28,30.68,90.7,2.85,1.86,5.87,15.6
25-08-2024,Puducherry,31.46,31.95,31.75,24.47,88.1,7.08,4.4,7.08,12.48
26-08-2024,Andhra Pradesh,33.85,38.35,38.34,30,93.7,11.08,5.21,0,0
26-08-2024,Arunachal Pradesh,27.6,32.26,30.67,23.58,95.7,11.88,5.76,5.14,54.34
26-08-2024,Assam,30.07,32.24,31.91,26.04,99.1,4.64,2.65,0,0
26-08-2024,Bihar,32.99,36.24,35.27,28.39,79,9.45,5.96,0,0
26-08-2024,Chhattisgarh,32.86,40.15,38.01,32.04,69.8,2.66,1.32,0,0
26-08-2024,Goa,32.63,37.87,37.25,28.58,77.7,7.24,3.3,4.13,10.74
26-08-2024,Gujarat,35.86,37.45,36.79,28.53,49.8,3.04,1.63,0,0
26-08-2024,Haryana,27.83,32.45,31.47,23.59,71.1,4.17,2.45,0,0
26-08-2024,Himachal Pradesh,24.63,28.85,28.75,22.31,74.3,3.44,2.14,0.33,2.05
26-08-2024,Jharkhand,36.25,44.34,43.27,32.24,69.1,10.29,4.8,11.94,48.9
26-08-2024,Karnataka,32.86,37.54,36.07,28.85,81.1,3.46,1.98,0,0
26-08-2024,Kerala,34.74,38.86,38.1,30.42,87.3,6.04,4.06,0,0
26-08-2024,Madhya Pradesh,33.51,37.95,37.16,27.79,53.2,5.79,2.64,0,0
26-08-2024,Maharashtra,36.31,38.64,37.78,33.74,77.2,2.79,1.52,0,0
26-08-2024,Manipur,29.01,32.66,32.53,25.26,99.9,8.64,5.68,3.5,20.77
26-08-2024,Meghalaya,25.39,31.73,30.56,22.37,93.9,3.09,2.09,2.33,22.46
26-08-2024,Mizoram,30.04,34.5,34.27,23.96,86.7,1.54,1.15,4.29,21.83
26-08-2024,Nagaland,28.48,33.71,31.71,26.62,82.7,3.78,2.54,17.58,37.4
26-08-2024,Odisha,33.1,38.22,37.23,30.7,74.1,1.51,0.86,1.32,10.82
26-08-2024,Punjab,27.69,33.28,32.2,24.46,54.6,0.66,0.5,0,0
26-08-2024,Rajasthan,34.62,38.98,37.77,31.22,66.3,11.49,8.16,1.89,13.14
26-08-2024,Sikkim,26.71,31.69,30.44,22.32,76,7.06,3.34,0,0
26-08-2024,Tamil Nadu,36.68,38.39,38.27,34.68,72.3,0.76,0.5,0,0
26-08-2024,Telangana,34.03,39.64,39.07,31.62,82.4,12.76,5.87,0.13,7.94
26-08-2024,Tripura,27.68,32.99,32.29,22.32,90.7,3.07,1.64,10.6,26.02
26-08-2024,Uttar Pradesh,34.25,39.57,38.67,29.98,75.6,11.17,5.51,0,0
26-08-2024,Uttarakhand,28.39,33.3,31.78,24.94,72.4,3.65,2.46,0.91,3.39
26-08-2024,West Bengal,31.89,35.36,35.16,29.07,77.7,6.03,4.43,0,0
26-08-2024,Andaman and Nicobar Islands,29.82,34.15,33.49,27.46,95.7,4.5,3.08,0,0
26-08-2024,Chandigarh,25.83,31.44,30.94,21.53,60.1,2.51,1.43,0,0
26-08-2024,Dadra and Nagar Haveli and Daman and Diu,35.76,39.08,39.02,30.88,80.6,5.25,3.53,0,0
26-08-2024,Delhi,27.74,33.98,33.46,25.36,73.9,3.56,2.36,0.74,10.31
26-08-2024,Jammu and Kashmir,28.34,32.8,32.67,24.22,57.7,8.62,5.62,0,0
26-08-2024,Ladakh,24.72,28.76,27.32,17.68,71.1,4.3,2.42,0,0
26-08-2024,Lakshadweep,29.82,30.86,30.63,23.57,68.2,8.98,6.11,5.01,24.13
26-08-2024,Puducherry,33.73,37.84,37.56,29.03,80.6,5.68,2.98,3.15,12.01
27-08-2024,Andhra Pradesh,35.53,38.24,37.94,32.58,77.5,6.69,3.36,0.74,4.15
27-08-2024,Arunachal Pradesh,30.65,34.33,33.03,27.5,83.5,3.13,1.87,5.11,15.41
27-08-2024,Assam,31.66,36.06,35.24,28.6,94.1,6.37,3.15,0,0
27-08-2024,Bihar,28.28,34.14,32.58,22.69,77.5,11.54,7.53,0.76,2.37
27-08-2024,Chhattisgarh,35.11,39.4,38.55,30.48,91.7,7.32,5.29,0,0
27-08-2024,Goa,30.97,34.69,33.3,28.76,79.8,7.43,4.66,3.09,10.67
27-08-2024,Gujarat,33.71,37.79,37.73,29.24,56.4,6.87,4.75,0,0
27-08-2024,Haryana,27.57,31.09,30.44,26.28,71.3,3.5,2.06,0,0
27-08-2024,Himachal Pradesh,27.16,31.72,31.45,21.17,64.8,7.19,3.5,0.97,5.2
27-08-2024,Jharkhand,28.9,32.56,32.44,26.47,79.4,2.12,1.26,0,0
27-08-2024,Karnataka,31.15,34.22,33.19,28.5,85.4,9.87,4.7,0,0
27-08-2024,Kerala,34.45,38.99,37.38,32.12,89,5.13,2.99,0,0
27-08-2024,Madhya Pradesh,33.8,38.13,37.57,30.81,46,0.75,0.5,0,0
27-08-2024,Maharashtra,35.7,43.23,42.33,31.28,75.1,3.75,2.43,1.26,5.18
27-08-2024,Manipur,26.84,31.15,31,22.85,100,4.59,3.16,0.84,13.01
27-08-2024,Meghalaya,29.44,33.81,33.33,26.47,90.3,8.37,4.01,0,0
27-08-2024,Mizoram,29.1,32.6,32.44,26.65,85.9,7.79,3.9,0,0
27-08-2024,Nagaland,26.51,32.03,31.3,24.09,100,5.6,3.17,2.52,6.99
27-08-2024,Odisha,33.06,40.07,39.54,28.75,76.6,7.89,4.47,4.2,21.09
27-08-2024,Punjab,26.57,31.28,30.68,23.16,68.3,8.59,4.28,0,0
27-08-2024,Rajasthan,37.74,41.66,41.12,37.29,45.5,4.68,3.39,0,0
27-08-2024,Sikkim,26.42,31,30.18,21.86,55.3,7.94,5.11,0,0
27-08-2024,Tamil Nadu,34.11,38.45,37.98,30.91,81.4,8.2,6.12,0,0
27-08-2024,Telangana,33.26,37.96,36.8,29.26,77.7,3.35,2.04,1.42,11.49
27-08-2024,Tripura,32.54,35.9,35.23,28.56,87.9,10.88,4.95,6.64,37.99
27-08-2024,Uttar Pradesh,36.55,41.31,41.21,33.04,84.2,6.63,3.24,1.4,9.11
27-08-2024,Uttarakhand,29.31,33.85,32.86,24.39,74.5,6.87,4.99,0.09,6.76
27-08-2024,West Bengal,31.47,34.88,33.62,27.12,66.5,9.99,4.6,0,0
27-08-2024,Andaman and Nicobar Islands,28.99,34.13,34.12,24.14,93.8,4.76,2.4,0,0
27-08-2024,Chandigarh,25.26,30.23,29.33,21.82,62.3,5.82,3.19,3.16,9.37
27-08-2024,Dadra and Nagar Haveli and Daman and Diu,36.91,41.16,39.58,31.65,79.8,5.21,3.67,0,0
27-08-2024,Delhi,25.1,31.9,31.67,21.34,70.2,8,4.68,0,0
27-08-2024,Jammu and Kashmir,28.48,32.96,32.74,24.85,76.1,3.04,1.39,1.1,32.17
27-08-2024,Ladakh,28.09,34.04,32.64,24.21,66.2,1.62,0.84,0,0
27-08-2024,Lakshadweep,31.08,34.4,32.98,24.99,76.9,5.5,3.36,0.29,0.58
27-08-2024,Puducherry,33.86,38.48,37.43,29.5,96.7,16.56,7.6,0.64,4.61
28-08-2024,Andhra Pradesh,30.95,34.65,34.36,26.12,91.6,4.08,2.49,0,0
28-08-2024,Arunachal Pradesh,28.84,33.49,33.09,23.98,86.8,8.41,5.7,0,0
28-08-2024,Assam,31.38,35.96,35.92,27.79,86.9,4.7,3.1,0.8,33.29
28-08-2024,Bihar,31.83,37.62,36.96,28.94,89.9,6.19,4.2,0.39,7.22
28-08-2024,Chhattisgarh,33.42,36.95,36.2,29.56,51.5,5.04,3.67,0,0
28-08-2024,Goa,30.55,34.73,33.28,27.13,83.7,7.75,5.5,0.85,63.32
28-08-2024,Gujarat,33.33,35.94,35.41,27.32,51.1,7.66,4.87,0,0
28-08-2024,Haryana,25.61,29.61,27.91,21.22,74.7,1,0.5,0,0
28-08-2024,Himachal Pradesh,25.4,28,27.24,19.97,69.4,6.8,3.52,0,0
28-08-2024,Jharkhand,31.95,36.94,36,26.88,72.1,7.11,3.69,0,0
28-08-2024,Karnataka,34.19,39.06,38.46,29.92,85.1,0.91,0.5,0,0
28-08-2024,Kerala,33.36,38.16,36.82,28.98,92.6,9.5,5.15,0,0
28-08-2024,Madhya Pradesh,38.83,43.47,43.23,35.1,51.2,6.03,3.81,0,0
28-08-2024,Maharashtra,34.97,37.74,36.15,28.94,78.5,7.97,4.36,0,0
28-08-2024,Manipur,31.74,35.66,34.64,30.22,100,6.79,3.64,4.24,38.68
28-08-2024,Meghalaya,32.64,36.49,35.66,26.48,87.3,3.49,2.15,0,0
28-08-2024,Mizoram,33.74,40.48,38.96,29.88,96.6,5.91,2.89,0,0
28-08-2024,Nagaland,29.9,36.4,35.35,22.58,76.7,9.26,5.08,5.11,24.49
28-08-2024,Odisha,30.14,34.48,33.13,27.62,80.4,9.91,4.71,0,0
28-08-2024,Punjab,27.1,28.73,28.03,24.21,57,0.73,0.5,0,0
28-08-2024,Rajasthan,36.8,40.97,39.34,31.98,47.7,5.43,3.4,0,0
28-08-2024,Sikkim,27.37,33.72,31.86,26.01,70.1,7.83,4.01,0,0
28-08-2024,Tamil Nadu,30.76,36.54,34.98,24.81,89.3,5.71,2.85,0,0
28-08-2024,Telangana,33.46,37.13,36.31,29.55,76.1,10.62,4.89,4.7,15.88
28-08-2024,Tripura,32.15,36.55,35.39,29.32,100,6.56,4.16,1.19,9.08
28-08-2024,Uttar Pradesh,35.43,39.11,38.64,29.11,85.4,8.93,4.45,0,0
28-08-2024,Uttarakhand,25.82,31.84,29.92,23.13,68.7,8.65,4.84,0,0
28-08-2024,West Bengal,32.15,39.48,38.87,29.54,79.9,3.49,2.49,0,0
28-08-2024,Andaman and Nicobar Islands,31.14,35.16,33.69,28.53,93.4,4.45,2.24,0.13,35.16
28-08-2024,Chandigarh,25.89,30.18,29.61,22.19,68.1,12.28,6,2.3,6.67
28-08-2024,Dadra and Nagar Haveli and Daman and Diu,38.04,44.8,43.29,36.24,80.4,4.38,2.49,0,0
28-08-2024,Delhi,28.37,31.89,31.28,25.74,72.5,9.21,5.84,1.31,2.78
28-08-2024,Jammu and Kashmir,26.82,30.12,29.5,23.46,58.6,2.34,1.64,0,0
28-08-2024,Ladakh,31.27,35.47,35.22,27.02,51.7,3.43,2.54,0,0
28-08-2024,Lakshadweep,32.67,38.33,36.04,31.42,100,8.7,4.3,4.24,16.2
28-08-2024,Puducherry,29.88,34.31,33.1,24.69,74.1,4.17,2.19,0,0
29-08-2024,Andhra Pradesh,32.03,34.4,34.21,27.31,63.9,12.54,5.72,1.95,9.84
29-08-2024,Arunachal Pradesh,28.83,33.56,32.62,22.68,80.9,7.96,4.04,0.98,23.99
29-08-2024,Assam,26.54,32.62,31.12,20.89,87.3,4.43,2.72,3.44,13.62
29-08-2024,Bihar,34.27,40.62,38.68,29.83,78.4,4.85,3.18,0,0
29-08-2024,Chhattisgarh,37.72,42.18,41.5,33.39,73.5,1.7,1.18,0,0
29-08-2024,Goa,30.36,33.31,32.79,26.42,76.4,2.53,1.17,0,0
29-08-2024,Gujarat,35.73,39.15,38.88,34,49.4,5.91,4.28,0.13,0.64
29-08-2024,Haryana,26.12,30.55,29.92,22.87,73.5,8.8,5.99,0,0
29-08-2024,Himachal Pradesh,24.73,30.19,29.54,20.39,74.8,15.37,7.49,0,0
29-08-2024,Jharkhand,33.38,36.17,35.24,29.35,82.4,5.16,3.59,1.46,8.95
29-08-2024,Karnataka,32.36,38.8,37.75,26.13,81.7,3.51,1.88,0,0
29-08-2024,Kerala,31.92,35.64,34.65,28.23,82.2,5.38,3.07,0,0
29-08-2024,Madhya Pradesh,34.9,38.01,37.13,30.36,58,10.61,4.86,0,0
29-08-2024,Maharashtra,38.09,39.64,39.21,34.28,75.9,4.56,3.2,0,0
29-08-2024,Manipur,28.15,34.72,33.87,24.52,91,8.06,5.16,0,0
29-08-2024,Meghalaya,26.84,30.36,29.72,21.52,96.9,6.37,4.64,0,0
29-08-2024,Mizoram,28.37,32.07,31.85,23.66,95.5,6.16,4.07,0.17,7.97
29-08-2024,Nagaland,31.26,34.99,33.7,28.81,99.9,4.44,2.54,4.1,20.53
29-08-2024,Odisha,35.86,38.08,37.22,31.24,78.7,10.87,5.53,0,0
29-08-2024,Punjab,29.93,33.29,31.66,26.69,62.6,8.3,5.49,0,0
29-08-2024,Rajasthan,35.22,40.58,39.64,32.18,51.8,7.56,5.65,0,0
29-08-2024,Sikkim,28.5,30.3,29.88,25.71,72.5,4.87,2.61,0,0
29-08-2024,Tamil Nadu,31.04,32.08,32.05,25.46,78.4,2.12,1.4,0.43,7.16
29-08-2024,Telangana,31.44,38.14,37.72,28.18,89.3,4.24,2.77,0.55,25.43
29-08-2024,Tripura,29.53,33.01,32.13,24.37,89.8,5.18,3.76,1.11,7.8
29-08-2024,Uttar Pradesh,36.73,41.56,40.47,29.9,60.7,2.92,1.82,1.01,5.88
29-08-2024,Uttarakhand,24.43,28.37,27.14,18.2,69.6,14.13,7.4,0,0
29-08-2024,West Bengal,28.77,32.95,31.66,26.01,72.5,12.08,5.77,8.25,36.65
29-08-2024,Andaman and Nicobar Islands,32.28,36.08,34.78,30.02,87.3,11,5.49,4.65,13.98
29-08-2024,Chandigarh,27.46,32.17,32.01,21.34,60.4,2.21,1.29,0,0
29-08-2024,Dadra and Nagar Haveli and Daman and Diu,35.89,39.98,39.46,31.69,70.2,9.7,5.41,0,0
29-08-2024,Delhi,27.28,31.97,30.77,25.84,52.3,7.04,4.34,0,0
29-08-2024,Jammu and Kashmir,27.79,32.26,30.94,23.89,70.5,8.9,4.43,0,0
29-08-2024,Ladakh,29.19,33.09,32.59,23.85,71.8,10.14,5.58,0,0
29-08-2024,Lakshadweep,31.05,37.97,37,27.45,80.8,8.7,4.69,0.15,0.7
29-08-2024,Puducherry,31.49,33.78,32.88,25.68,84.8,2.79,1.73,0,0
30-08-2024,Andhra Pradesh,31.36,37.01,35.36,28.05,83.7,0.91,0.5,0,0
30-08-2024,Arunachal Pradesh,27.39,29.33,29,20.54,93.1,1.78,1.12,6.13,23.74
30-08-2024,Assam,27.29,32.88,32.45,24.18,95.5,7.43,3.88,0,0
30-08-2024,Bihar,29.51,36.48,34.55,24.69,62,9.1,6.24,2.41,11.85
30-08-2024,Chhattisgarh,34.93,38.31,37.3,28.75,81.8,0.76,0.5,0,0
30-08-2024,Goa,30.86,35.78,35.39,29.69,90.1,0.73,0.5,0,0
30-08-2024,Gujarat,38.25,42.64,42.44,33.15,52.2,5.89,2.86,0,0
30-08-2024,Haryana,26.79,32.3,30.43,23.17,58,1.43,1.03,0,0
30-08-2024,Himachal Pradesh,25.16,30,29.13,22.77,65.2,6.2,3.33,0.51,3.54
30-08-2024,Jharkhand,30.36,35.66,34.23,28.78,77.4,7.37,3.87,0,0
30-08-2024,Karnataka,31.38,34.49,34.23,27.41,74.2,3.11,2.39,0,0
30-08-2024,Kerala,32.5,36.42,34.97,27.37,89.3,7.55,4.77,0,0
30-08-2024,Madhya Pradesh,30.49,33.68,31.86,24.78,52.1,7.93,4.35,0,0
30-08-2024,Maharashtra,34.35,37.91,37.22,29.51,73.6,8.39,4.75,0,0
30-08-2024,Manipur,35.77,39.71,38.14,35.15,100,3.63,2.37,0,0
30-08-2024,Meghalaya,28.84,34.38,32.59,23.95,81.6,9.67,4.71,2.13,22.92
30-08-2024,Mizoram,27.57,32.37,32.18,23.44,98.9,7.72,5.54,1.18,60.59
30-08-2024,Nagaland,32.24,36.55,36.16,29.57,86.3,4.32,3.01,0.71,49.88
30-08-2024,Odisha,32.15,38.94,37.72,29.12,73.2,5.64,4.01,4.83,25.28
30-08-2024,Punjab,27.43,31.72,30.1,23.4,62.7,5.49,3.82,0,0
30-08-2024,Rajasthan,32.29,37.41,36.41,29.55,49.2,0.8,0.5,0,0
30-08-2024,Sikkim,27.15,31.01,29.88,21.16,64.4,5.72,4.03,0,0
30-08-2024,Tamil Nadu,31.87,40.16,38.34,26.54,82.7,2.29,1.21,0,0
30-08-2024,Telangana,33.9,35.54,35.38,29.59,77.3,6.54,4.55,0,0
30-08-2024,Tripura,31.39,36.24,35.61,28.67,92.7,4.88,2.29,0,0
30-08-2024,Uttar Pradesh,36.14,42.2,40.54,30.6,70.9,1.82,1.29,0,0
30-08-2024,Uttarakhand,24.96,32.14,30.54,18.54,62.3,13.67,6.54,0,0
30-08-2024,West Bengal,31.69,38.33,36.7,26.88,77.1,6.68,3.13,1.73,9.76
30-08-2024,Andaman and Nicobar Islands,31.7,37.03,35.88,30.36,78.5,7.76,5.24,0,0
30-08-2024,Chandigarh,26.06,28.72,27.93,20.92,64.2,4.7,2.66,0,0
30-08-2024,Dadra and Nagar Haveli and Daman and Diu,36.35,42.05,39.9,32.75,70.2,2.79,1.87,0,0
30-08-2024,Delhi,24.06,28.75,27.32,21.51,72.1,9.1,4.38,1.28,10.6
30-08-2024,Jammu and Kashmir,23.53,27.93,26.47,19.6,60.7,8.3,4.53,0,0
30-08-2024,Ladakh,27.61,29.18,28.96,25.13,63.4,7.71,5.88,0,0
30-08-2024,Lakshadweep,32.52,37.36,36.67,29.6,80.5,6.35,3.37,2.37,9.71
30-08-2024,Puducherry,35.34,40.28,38.66,30.92,99.1,8.16,4.18,0,0
31-08-2024,Andhra Pradesh,35.8,40.22,39.87,30.92,83.4,5.14,2.65,0,0
31-08-2024,Arunachal Pradesh,27.27,30.81,30.54,24.58,86.7,6.57,4.52,0.91,13.88
